epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
26,18926,,,,0.8867775201797485,0.8941683173179626,0.7969704866409302
26,18926,0.9380394220352173,0.9402002096176147,0.8833416700363159,,,
27,19627,,,,0.8879590034484863,0.895804226398468,0.7989023327827454
27,19627,0.9391793608665466,0.941236674785614,0.8853628039360046,,,
28,20328,,,,0.8878232836723328,0.8957886099815369,0.7986804842948914
28,20328,0.9398712515830994,0.9418949484825134,0.8865926265716553,,,
29,21029,,,,0.8864850997924805,0.8935133218765259,0.7964748740196228
29,21029,0.9407193660736084,0.9427494406700134,0.8881033062934875,,,
30,21730,,,,0.8855340480804443,0.8926474452018738,0.7949463129043579
30,21730,0.9413254857063293,0.9433295130729675,0.8891837000846863,,,
31,22431,,,,0.8867547512054443,0.8946189284324646,0.7969575524330139
31,22431,0.9419527053833008,0.9439300298690796,0.8903029561042786,,,
32,23132,,,,0.8873482346534729,0.8955777287483215,0.7979379892349243
32,23132,0.9422134160995483,0.9442337155342102,0.890769898891449,,,
33,23833,,,,0.8875779509544373,0.8954393267631531,0.7982900738716125
33,23833,0.9427259564399719,0.944697380065918,0.8916853666305542,,,
34,24534,,,,0.886874794960022,0.8951940536499023,0.7971799373626709
34,24534,0.9430680871009827,0.9450176358222961,0.8922969698905945,,,
35,25235,,,,0.8864022493362427,0.8945064544677734,0.7964035272598267
35,25235,0.9432662129402161,0.9452091455459595,0.8926516175270081,,,
36,25936,,,,0.8866562247276306,0.8949023485183716,0.7968242168426514
36,25936,0.9436122179031372,0.9455240964889526,0.8932708501815796,,,
37,26637,,,,0.8864949345588684,0.8947102427482605,0.7965611815452576
37,26637,0.9439291954040527,0.9458272457122803,0.8938390612602234,,,
38,27338,,,,0.887174665927887,0.8947768211364746,0.7976226210594177
38,27338,0.943611204624176,0.9455748796463013,0.8932704329490662,,,
39,28039,,,,0.887109100818634,0.8947697281837463,0.7975214123725891
39,28039,0.9439220428466797,0.9458443522453308,0.8938266038894653,,,
